scientific-name,family-name,abundance
Geranium malvaeflorum,Geraniacées,R
Geranium atlanticum,Geraniacées,C
Geranium rotundifolium,Geraniacées,C
Geranium molle,Geraniacées,CC
Geranium dissectum,Geraniacées,R
Geranium columbinum,Geraniacées,R
Erodium botrys,Geraniacées,C
Erodium moschatum,Geraniacées,CC
Erodium bipinnatum,Geraniacées,C
Erodium cicutarium,Geraniacées,C
Erodium malachoides ssp. eu-malachoides,Geraniacées,CC
Erodium chium,Geraniacées,CC
Erodium alnifoiium,Geraniacées,C
Erodium triangulare ssp. bovei,Geraniacées,C
Oxalis corniculata,Oxalidacées,AC
Oxalis cernua,Oxalidacées,CC
Linum tenue ssp. tenue,Linacées,R
Linum strictum,Linacées,AC
Linum gallicum,Linacées,C
Linum corymbiferum ssp. corymbiferum,Linacées,CC
Linum decumbens,Linacées,AR
Linum narbonense,Linacées,RR
Linum usitatissimllm ssp. angustifolium,Linacées,CC
Tribulus terrester,Zygophyllacées,CC
Ruta montana,Rutacées,C
Ruta chalepensis ssp. angustifolia,Rutacées,C
Ruta chalepensis ssp. latifolia,Rutacées,C
Polygala rupestris,Polygalacées,AC
Polygala monspeliaca,Polygalacées,CC
Polygala nicreensis,Polygalacées,C
Ricinus communis,Euphorbiacées,AC
Euphorbia chamaesyce,Euphorbiacées,AC
Euphorbia pterococca,Euphorbiacées,AC
Euphorbia peplus,Euphorbiacées,CC
Euphorbia pubescens,Euphorbiacées,CC
Euphorbia helioscopia ssp. eu-helioscopia,Euphorbiacées,C
Euphorbia cuneifolia,Euphorbiacées,AR
Euphorbia cossoniana,Euphorbiacées,R
Euphorbia terracina,Euphorbiacées,C
Euphorbia bupleuroides ssp. luteola,Euphorbiacées,AC
Euphorbia exigua,Euphorbiacées,CC
Euphorbia falcata,Euphorbiacées,AC
MercuriaIis annua,Euphorbiacées,CC
Chrozophora tinctoria,Euphorbiacées,AC
Callitriche palustris ssp. pedunculata,Callitrichacées,AR
Callitriche palustris ssp. stagnalis,Callitrichacées,AC
Callitriche palustris ssp. obtusangula,Callitrichacées,AC
Coriaria myrtifolia,Coriariacées,AR
Pistacia lentiscus,Anacardiacées,CC
Pistacia terebinthus,Anacardiacées,AC
Pistacia atlantica,Anacardiacées,AC
Ilex aquifolium,Aquifoliacées,AC
Evonymus latifolius var. kabylicum,Celastracées,RR
Acer monspessulanum ssp. eu-monspessulanum,Aceracées,C
Acer monspessulanum ssp. martini,Aceracées,RR
Acer opalus,Aceracées,RR
Acer obtusatum ssp. eu-obtusatum,Aceracées,R
Rhamnus lycioides ssp. oleoides,Rhamnacées,AC
Rhamnus alaternus ssp. eu-alaternus,Rhamnacées,CC
Ziziphus vinifera,Rhamnacées,C
Althaea hirsuta,Malvacées,RR
Hibiscus trionum,Malvacées,R
Malope trifida,Malvacées,RR
Malope malachoides ssp. stipulacea,Malvacées,C
Malope malachoides ssp. eu-malachoides,Malvacées,R
Malope malachoides ssp. stellipilis,Malvacées,R
Malva hispanica,Malvacées,AC
Malva sylvestris,Malvacées,CC
Malva parviflora,Malvacées,CC
Malva nicreensis,Malvacées,AC
Lavatera trimestris,Malvacées,CC
Lavatera cretica,Malvacées,CC
Lavatera flava var. typica,Malvacées,R
Lavatera stenopetala,Malvacées,AR
Lavatera olbia,Malvacées,C
Lavatera maritima,Malvacées,AC
Daphne gnidium,Thymelaeacées,C
Thymelaea passerina,Thymelaeacées,C
Thymelaea hirsuta,Thymelaeacées,CC
Lythrum salicaria,Lythracées,C
Lythrum junceum,Lythracées,CC
Lythrum acutangulum,Lythracées,AR
Lythrum tribracteatum,Lythracées,CC
Lythrum hyssopifolia,Lythracées,CC
Lythrum thymifolia,Lythracées,AR
PepIis numulariaefolia,Lythracées,AR
OEnothera mollissima ssp. stricta,Onagracées,RR
Epilobium tetragonum ssp. obscurum,Onagracées,R
Epilobium tetragonum ssp. adnatum,Onagracées,AC
Epilobium lanceolatum,Onagracées,R
Epilobium parviflorum,Onagracées,AR
Myriophyllum verticillatum,Halorrhagacées,CC
Myriophyllum spicatum,Halorrhagacées,AC
Hedera helix ssp. canariensis,Araliacées,CC
Eryngium barreiieri,Ombellifères,R
Eryngium triquetrum,Ombellifères,CC
Eryngium dichotomun,Ombellifères,CC
Eryngium tricuspidatum ssp. eu-triscuspidatum,Ombellifères,CC
Bupleurum lancifolium,Ombellifères,CC
Bupleurum tenuissimum,Ombellifères,CC
Bupleurum semicompositum,Ombellifères,AC
Bupleurum fruticosum,Ombellifères,AR
Bupleurum montanum,Ombellifères,AR
Bupleurum balansae,Ombellifères,AC
Sanicula europaea,Ombellifères,AC
Thapsia villosa,Ombellifères,AC
Thapsia garganica,Ombellifères,CC
Margotia gummifera,Ombellifères,AC
Elaeoselinum asclepium ssp. meoides,Ombellifères,CC
Elaeoselinum thapsioides,Ombellifères,CC
Scandix pecten-veneris,Ombellifères,CC
Scandix australis ssp. curvirostris,Ombellifères,RR
Scandix australis ssp. occidentalis,Ombellifères,CC
Pimpinella tragium,Ombellifères,AC
Bifora testiculata,Ombellifères,AC
Bippomarathrum libanotis ssp. pterochlaennm,Ombellifères,CC
Capnophyllum peregrinnm,Ombellifères,C
Daucus setifolius,Ombellifères,AC
Daucus crinitus,Ombellifères,AC
Daucus carota ssp. carota,Ombellifères,R
Daucus carota ssp. maritimus,Ombellifères,R
Daucus carota ssp. maximus,Ombellifères,CC
Daucus carota ssp. mauritanieus,Ombellifères,C
Daucus aureus,Ombellifères,CC
Daucus muricatus,Ombellifères,CC
Orlaya platycarpos,Ombellifères,AR
Turgenia latifolia,Ombellifères,C
CaucaIis coerulescens,Ombellifères,R
CaucaIis leptophylla,Ombellifères,CC
CaucaIis bifrons,Ombellifères,AC
Torilis nodosa,Ombellifères,CC
Torilis arvensis ssp. heterophylla,Ombellifères,R
Torilis arvensis ssp. divaricata,Ombellifères,R
Torilis arvensis ssp. neglecta,Ombellifères,CC
Magydaris pastinacea,Ombellifères,C
Tinguarra sicula,Ombellifères,AC
Ferula lutea,Ombellifères,C
Ferula communis,Ombellifères,CC
Peucedanum munbyi,Ombellifères,C
Ammoides verticillata,Ombellifères,CC
Foeniculum vulgare ssp. piperitum,Ombellifères,CC
Foeniculum vulgare ssp. capillaceum,Ombellifères,C
Ridolfia segetum,Ombellifères,CC
Oenanthe giobulosa,Ombellifères,CC
Oenanthe fistulosa,Ombellifères,CC
Oenanthe virgata,Ombellifères,CC
Oenanthe peucedanifolia,Ombellifères,AR
Oenanthe silaiifolia var. media,Ombellifères,R
Helosciadium nodiflorum,Ombellifères,CC
Balansaea glaberrima,Ombellifères,CC
Anthriscus silvestris,Ombellifères,R
Anthriscus vulgaris,Ombellifères,AC
Conium maculatum,Ombellifères,AR
Apium graveolens,Ombellifères,C
Kundmannia sicula,Ombellifères,CC
Carum montanum,Ombellifères,R
Ammi visnaga,Ombellifères,CC
Ammi majus,Ombellifères,CC
Smyrnium olusatrum,Ombellifères,CC
Chaerophyllum temulum,Ombellifères,R
Bunium incrassatum,Ombellifères,CC
Bunium fontanesii,Ombellifères,R
Hypericum androsaemum,Hypericacées,R
Hypericum caprifoiium ssp. naudinianum,Hypericacées,AR
Hypericum tomentosum ssp. eu-tomentosum,Hypericacées,CC
Hypericum tomentosum ssp. pubescens,Hypericacées,AC
Hypericum acutum ssp. tetrapterum,Hypericacées,RR
Hypericum perforatum,Hypericacées,C
Hypericum humifusum ssp. australe,Hypericacées,AC
Hypericum montanum,Hypericacées,R
Hypericum perfoliatum,Hypericacées,C
Tamarix gallica ssp. gallica,Tamaricacées,CC
Tamarix africana,Tamaricacées,CC
Viola denhardtii,Violacées,C
Viola odorata,Violacées,C
Cistus ladaniferus var. petiolatus,Cistacées,AC
Cistus villosus var. erioeephalus,Cistacées,AR
Cistus villosus var.unduiatus,Cistacées,AC
Cistus salvifolius,Cistacées,CC
Cistus albidus,Cistacées,AC
Cistus monspeliensis,Cistacées,CCC
Tuberaria guttata ssp. inconspicua,Cistacées,R
Tuberaria guttata ssp. variabilis,Cistacées,CC
HeIianthemum racemosum,Cistacées,CC
HeIianthemum hirtum ssp. ruficomum,Cistacées,CCC
HeIianthemum aegyptiacum,Cistacées,CC
HeIianthemum papillare,Cistacées,R
HeIianthemum salicifolium,Cistacées,R
HeIianthemum ledifolinm,Cistacées,C
HeIianthemum polyanthum,Cistacées,AC
Fumana thymifolia,Cistacées,C
Fumana laevipes,Cistacées,C
Fumana calycina,Cistacées,AC
Fumana ericoides var. scoparia,Cistacées,R
Arbutus unedo,Ericacées,CC
Erica arborea,Ericacées,C
Cyclamen africanum,Primulacées,CC
Androsace maxima,Primulacées,AR
Coris monspeliensis,Primulacées,C
Asterolinum linum-stellatum,Primulacées,CC
Anagallis arvensis ssp. phoenicea,Primulacées,CC
Anagallis arvensis ssp. parviflora,Primulacées,AC
Anagallis arvensis ssp. platyphylla,Primulacées,C
Anagallis arvensis ssp. latifolia,Primulacées,C
Samolus valerandi,Primulacées,CC
Armeria alliacea,Plumbaginacées,R
Armeria plantaginea ssp. leucantha,Plumbaginacées,AC
Plumbago europea,Plumbaginacées,AC
Limonium thouini,Plumbaginacées,CC
Limonium echioides ssp. eu-echioides,Plumbaginacées,CC
Limonium virgatum,Plumbaginacées,RR
Fraxinus angustifolia,Oleacées,C
Jasminum fruticans,Oleacées,CC
Olea europea var. oleaster,Oleacées,CC
Phillyrea angustifolia ssp. eu-angustifolia,Oleacées,R
Phillyrea angustifolia ssp. media,Oleacées,CC
Phillyrea angustifolia ssp. latifolia,Oleacées,CC
Blatkstonia perfoliata ssp. grandiflora,Gentianacées,CC
Centaurium maritimum,Gentianacées,AR
Centaurium spicatum,Gentianacées,C
Centaurium pulchellum ssp. tenuiflorum,Gentianacées,C
Centaurium pulchellum ssp. eu-pulchellum,Gentianacées,C
Centaurium umbellatum ssp. suffruticosum,Gentianacées,CC
Vinca major,Apocynacées,R
Cynanchum acutum,Asclepiadacées,CC
Cuscuta suaveolens,Convolvulacées,R
Cuscuta epithymum ssp. approximata,Convolvulacées,AC
Cuscuta epithymum ssp. trifolii,Convolvulacées,R
Cuscuta epithymum ssp. eu-epithymum,Convolvulacées,CC
Cuscuta epithymum ssp. planiflora,Convolvulacées,CC
Cuscuta epilinum,Convolvulacées,R
Calystegia sepuim,Convolvulacées,C
Convolvulus humilis,Convolvulacées,CC
Convolvulus tricolor ssp. meonanthus,Convolvulacées,CC
Convolvulus tricolor ssp. hortensis,Convolvulacées,CC
Convolvulus tricolor ssp. cupanianus,Convolvulacées,CC
Convolvulus siculus ssp. eu-siculus,Convolvulacées,CC
Convolvulus cantabrica,Convolvulacées,C
Convolvulus lineatus,Convolvulacées,AC
Convolvulus althaeoides ssp. elegantissimus,Convolvulacées,CC
Convolvulus althaeoides ssp. typicus,Convolvulacées,CC
Convolvulus arvensis,Convolvulacées,CC
Cerinthe major ssp. eu-major,Boraginacées,CC
Echium italicum ssp. pyrenaicum,Boraginacées,AC
Echium pomponium,Boraginacées,AC
Echium plantagineum,Boraginacées,CC
Echium australe,Boraginacées,CC
Borago officinaiis,Boraginacées,CC
Asperugo procumbens,Boraginacées,AC
Cynoglossum cheirifolium,Boraginacées,C
Cynoglossum clandestinum,Boraginacées,CC
Cynoglossum creticum,Boraginacées,CC
Heliotropium supinum,Boraginacées,AC
Heliotropium europeum,Boraginacées,CC
Myosotis collina,Boraginacées,CC
Nonnea vesicaria,Boraginacées,CC
Alkanna tinctoria,Boraginacées,AC
Lithospermum apulum,Boraginacées,CC
Lithospermum arvense,Boraginacées,CC
Anchusa azurea,Boraginacées,CC
Lippia canescens,Verbenacées,R
Lippia nodiflora,Verbenacées,AR
Verbena officinalis,Verbenacées,CC
Verbena supina,Verbenacées,AR
Lycopus europaeus,Labiées,AR
Mentha rotundifolia,Labiées,CC
Mentha longifolia,Labiées,RR
Mentha aquatica,Labiées,AR
Mentha pulegium,Labiées,AC
Ajuga iva var. pseudo-iva,Labiées,CC
Ajuga chamaepitys,Labiées,AR
Teucrium pseudo-chamaepitys,Labiées,CC
Teucrium resupinatum,Labiées,C
Teucrium pseudo-scorodonia,Labiées,AC
Teucrium scordioides,Labiées,CC
Teucrium chamaedrys,Labiées,AC
Teucrium flavum,Labiées,CC
Teucrium polium ssp. luteum,Labiées,RR
Teucrium polium ssp. capitatum,Labiées,CC
Teucrium polium ssp. polium,Labiées,CC
Rosmarinus officinalis,Labiées,CC
Rosmarinus tournefortii,Labiées,R
Salvia verbenaca ssp. clandestina,Labiées,C
Salvia verbenaca ssp. eu-verbenaca,Labiées,CC
Salvia verbenaca ssp. horminioides,Labiées,AR
Salvia horminum,Labiées,AC
Salvia barrelieri ssp. bicolor,Labiées,AC
Lavandula stoechas,Labiées,CC
Lavandula multifida,Labiées,AC
Sideritis romana ssp. numida,Labiées,RR
Sideritis incana,Labiées,AC
Marrubium vulgare,Labiées,CC
Marrubium alysson,Labiées,CC
Prasium majus,Labiées,CC
Prunella laciniata,Labiées,C
Prunella vulgaris,Labiées,AR
Thymus fontanesii,Labiées,C
Thymus numidicus,Labiées,AR
Thymus lanceolatus,Labiées,R
Thymus hirtus,Labiées,C
Thymus algeriensis,Labiées,CC
Thymus ciliatus ssp. eu-ciliatus,Labiées,CC
Thymus ciliatus ssp. coloratus,Labiées,C
MeIissa officinalis,Labiées,AR
Satureja battandieri,Labiées,R
Satureja graeca,Labiées,CC
Satureja rotundifolia,Labiées,CC
Satureja granatensis,Labiées,CC
Satureja vulgaris ssp. villosa,Labiées,CC
Satureja calamintha ssp. nepeta,Labiées,AR
Satureja calamintha ssp. adscendens,Labiées,CC
Lamium flexuosum,Labiées,AC
Lamium amplexicaule,Labiées,CC
Lamium mauritanicum,Labiées,R
Lamium purpureum,Labiées,R
Phlomis crinita ssp. mauritanica,Labiées,CC
Phlomis bovei,Labiées,R
Phlomis herbaventi ssp.: pungens,Labiées,R
Stachys ocymastrum,Labiées,C
Stachys arvensis,Labiées,CC
Stachys officinalis var. algeriensis,Labiées,AC
Ballota nigra,Labiées,CC
Nepeta apulei,Labiées,R
Nepeta multibracteata,Labiées,AC
Nepeta algeriensis,Labiées,AR
Origanum glandulosum,Labiées,C
Origanum floribundum,Labiées,R
Withania somnifera,Solanacées,R
Nicotiana glauca,Solanacées,AC
Lycium europeum,Solanacées,CC
Solanum nigrum ssp. viilosum,Solanacées,AR
Solanum nigrum ssp. eu-nigrum,Solanacées,CC
Solanum dulcamara,Solanacées,AR
Solanum sodomaeum,Solanacées,R
Atropa belladonna,Solanacées,R
Datura stramonium ssp. eu-stramonium,Solanacées,AC
Datura stramonium ssp. tatula,Solanacées,AC
Hyoscyamus albus,Solanacées,CC
Hyoscyamus niger,Solanacées,AR
Veronica beccabunga,Scrofulariacées,AC
Veronica anagallis-aquatica ssp. anagalloides,Scrofulariacées,R
Veronica anagallis-aquatica ssp. aquatica,Scrofulariacées,CCC
Veronica hederaefolia,Scrofulariacées,AC
Veronica cymbalaria,Scrofulariacées,CCC
Veronica persica,Scrofulariacées,RR
Veronica pollita,Scrofulariacées,CC
Veronica arvensis,Scrofulariacées,CCC
Veronica praecox,Scrofulariacées,R
Verbascum blattaria,Scrofulariacées,R
Verbascum sinuatum,Scrofulariacées,CC
Verbascum rotundifolium ssp. eu-rotundifolium,Scrofulariacées,AR
Celsia cretica,Scrofulariacées,CC
Celsia betonicifolia,Scrofulariacées,CC
Linaria cymbalaria,Scrofulariacées,R
Linaria elatinoides,Scrofulariacées,C
Linaria spuria,Scrofulariacées,CC
Linaria commutata,Scrofulariacées,AC
Linaria lanigera,Scrofulariacées,AR
Linaria rubrifolia var. raveyi,Scrofulariacées,AR
Linaria reflexa,Scrofulariacées,CCC
Linaria triphylla,Scrofulariacées,CC
Linaria virgata ssp. algeriensis,Scrofulariacées,CC
Linaria simplex,Scrofulariacées,AC
Linaria heterophylla ssp. eu-heterophylla,Scrofulariacées,CC
Linaria arvensis ssp. eu-arvensis,Scrofulariacées,R
Linaria arvensis ssp. micrantha,Scrofulariacées,R
Linaria tristis ssp. eu-tristis,Scrofulariacées,RR
Linaria tristis ssp. marginata,Scrofulariacées,AC
Anarrhinum pedatum,Scrofulariacées,CC
Antirrhinum orontinm,Scrofulariacées,AC
Antirrhinum majus ssp. eu-majus,Scrofulariacées,AC
Scrofularia canina,Scrofulariacées,CC
Scrofularia sambucifolia ssp. mellifera,Scrofulariacées,CC
Scrofularia iaevigata ssp. simplicifolia,Scrofulariacées,AC
Scrofularia iaevigata ssp. pellucida,Scrofulariacées,R
Scrofularia hispida,Scrofulariacées,C
Scrofularia aquatica ssp. auriculata,Scrofulariacées,CC
Odontites viscosa ssp. australis,Scrofulariacées,R
Odontites purpurea ssp. purpurea,Scrofulariacées,CC
Bellardia trixago,Scrofulariacées,CC
Parentucellia latifolia,Scrofulariacées,CC
Parentucellia viscosa,Scrofulariacées,CC
Orobanche ramosa,Orobanchacées,CC
Orobanche schultzii,Orobanchacées,AC
Orobanche rapum-genistae,Orobanchacées,RR
Orobanche crenata,Orobanchacées,C
Orobanche variegata,Orobanchacées,CC
Orobanche caryophyllacea,Orobanchacées,R
Orobanche hederae,Orobanchacées,RR
Orobanche teucrii,Orobanchacées,RR
Orobanche amethystea,Orobanchacées,R
Orobanche barbata,Orobanchacées,CC
Globularia alypum ssp. eu-alypum,Globulariacées,CC
Acanthus mollis ssp. platyphyllus,Acanthacées,CC
Plantago major ssp. eu-major,Plantaginacées,CC
Plantago coronopus ssp. cupani,Plantaginacées,AR
Plantago coronopus ssp. eu-coronopus,Plantaginacées,CC
Plantago coronopus ssp. commutata,Plantaginacées,AR
Plantago serraria,Plantaginacées,CC
Plantago subulata,Plantaginacées,R
Plantago serpentina,Plantaginacées,R
Plantago albicans,Plantaginacées,CC
Plantago lagopus,Plantaginacées,CC
Plantago lanceolata ssp. eu-ianceolata,Plantaginacées,AC
Plantago lanceolata ssp. intermedia,Plantaginacées,AR
Plantago bellardii,Plantaginacées,CC
Crucianella angustifolia,Rubiacées,AC
Putoria calabrica,Rubiacées,AC
Rubia peregrina,Rubiacées,CC
Rubia tinctorum,Rubiacées,AR
Galium rotundifolium,Rubiacées,CC
Galium palustre var. elongatum,Rubiacées,C
Galium tunetanum,Rubiacées,CC
Galium mollugo ssp. corrudaefolium,Rubiacées,CC
Galium murale,Rubiacées,CC
Galium viscosum ssp. eu-viscosum,Rubiacées,CC
Galium parisiense ssp. divaricatum,Rubiacées,CC
Galium parisiense ssp. eu-parisiense,Rubiacées,CC
Galium aparine ssp. verum,Rubiacées,CC
Galium aparine ssp. spurium,Rubiacées,AC
Galium tricorne,Rubiacées,CC
Galium valantia,Rubiacées,CC
Asperula arvensis,Rubiacées,AR
Asperula laeviiata,Rubiacées,CC
Asperula hirsuta,Rubiacées,CC
Asperula cynanchica ssp. aristata,Rubiacées,CC
Sherardia arvensis,Rubiacées,CC
Sambucus ebulus,Caprifoliacées,AR
Sambucus nigra,Caprifoliacées,R
Viburnum tinus,Caprifoliacées,CC
Lonicera implexa,Caprifoliacées,CC
Lonicera etrusca,Caprifoliacées,AR
Kentranthus ruber,Valerianacées,CC
Kentranthus calcitrapa,Valerianacées,CC
Fedia cornucopiae,Valerianacées,CC
Fedia caput-bovis ssp. caput-bovis,Valerianacées,CC
Valerianella coronata ssp. eu-coronata,Valerianacées,C
Valerianella coronata ssp. discoidea,Valerianacées,C
Valerianella eriocarpa ssp. eriocarpa,Valerianacées,AR
Valerianella eriocarpa ssp. truncata,Valerianacées,R
Valerianella locusta,Valerianacées,AC
Valerianella carinata,Valerianacées,CC
Valerianella morisoni ssp. microcarpa,Valerianacées,CC
Dipsacus silvestris,Dipsacées,CC
Cephalaria leucantha,Dipsacées,R
Cephalaria mauritanica ssp. eu-mauritanica,Dipsacées,R
Knautia arvensis,Dipsacées,AC
Scabiosa semipapposa,Dipsacées,CC
Scabiosa daucoides,Dipsacées,AC
Scabiosa atropurpurea ssp. maritima,Dipsacées,CC
Scabiosa stellata ssp. monspeliensis,Dipsacées,CC
Ecballium elaterium,Cucurbitacées,C
Bryonia dioica,Cucurbitacées,CC
Laurentia michelii,Campanulacées,AC
Jasione montana,Campanulacées,AC
Trachelium coeruleum,Campanulacées,C
Specularia juliani,Campanulacées,C
Specularia falcata,Campanulacées,C
Specularia hybrida,Campanulacées,R
Campanula erinus,Campanulacées,CC
Campanula rapunculus,Campanulacées,C
Campanula trachelium ssp. mauritanica,Campanulacées,AC
Solidago virgaurea,Synantheracées,AR
Bellis silvestris var. pappulosa,Synantheracées,R
Bellis silvestris var. rotundifoiia,Synantheracées,AC
Bellis silvestris var. genuina,Synantheracées,RR
Bellis silvestris var. atlantica,Synantheracées,CCC
Bellis annua ssp. eu-annua,Synantheracées,CCC
Erigeron karvinskianus,Synantheracées,C
Erigeron canadensis,Synantheracées,C
Erigeron bonariensis,Synantheracées,C
Conyza naudini,Synantheracées,C
Aster squamatus,Synantheracées,C
Micropus bombicinus,Synantheracées,CCC
Micropus supinus,Synantheracées,CCC
Evax argentea,Synantheracées,R
Evax pygmaea,Synantheracées,CCC
Filago heterantha ssp. cupaniana,Synantheracées,R
Filago gallica,Synantheracées,CC
Filago spathulata,Synantheracées,CC
Filago germanica ssp. eu-germanica,Synantheracées,CC
Phagnalon sordidum,Synantheracées,AC
Gnaphalium luteo-album,Synantheracées,AC
EIichrysum stoechas ssp. rupestre,Synantheracées,CCC
Inula graveolens,Synantheracées,CC
Inula viscosa,Synantheracées,CC
Inula crithmoides,Synantheracées,CC
Inula montana,Synantheracées,AC
Pulicaria dysenterica,Synantheracées,C
Pulicaria odora,Synantheracées,CC
Pulicaria sicula,Synantheracées,CC
Pallenis spinosa ssp. eu-spinosa,Synantheracées,CC
Asteriscus aquaticus,Synantheracées,AC
Asteriscus maritimus,Synantheracées,CCC
Xanthium spinosum,Synantheracées,C
Xanthium strumarium var. typicum,Synantheracées,CCC
Xanthium strumarium var. brasilicum,Synantheracées,CCC
Doronicum atlanticum,Synantheracées,AC
Senecio hoggariensis,Synantheracées,AC
Senecio lividus ssp. foeniculaceus,Synantheracées,AR
Senecio vulgaris,Synantheracées,CCC
Senecio delphinifolius,Synantheracées,AC
Senecio mikanoides,Synantheracées,C
Senecio perralderianus,Synantheracées,AC
Senecio giganteus,Synantheracées,CC
Senecio jacobaea var. barbareaefolius,Synantheracées,CC
Calendula regyptiaca ssp. eu-regyptiaca var. crista-galli,Synantheracées,C
Calendula arvensis ssp. communis var. bicolor,Synantheracées,CCC
Calendula arvensis ssp. communis var. eu-arvensis,Synantheracées,CCC
Calendula arvensis ssp. communis var. stellata,Synantheracées,AC
Calendula suffruticosa ssp. eu-suffruticosa,Synantheracées,CC
Calendula suffruticosa ssp. boissieri var. polymorphocarpa subvar. polymorphocarpa,Synantheracées,C
Anthemis pedunculata ssp. eu-pedunculata,Synantheracées,C
Ormenis praecox,Synantheracées,CCC
Anacyclus ciavatus,Synantheracées,CC
Diotis maritima,Synantheracées,AC
Chrysanthemum fontanesii,Synantheracées,C
Chrysanthemum grandiflorum,Synantheracées,CC
Chrysanthemum corymbosum ssp. achilleae,Synantheracées,AC
Chrysanthemum paludosum ssp. glabrum,Synantheracées,CCC
Chrysanthemum coronarium,Synantheracées,CC
Chrysanthemum segetum,Synantheracées,CC
Chrysanthemum myconis,Synantheracées,CC
Echinops spinosus ssp. bovei,Synantheracées,CC
Echinops strigosus,Synantheracées,CCC
Broteroa amethystina,Synantheracées,AR
Xeranthemum inapertum,Synantheracées,CC
CarIina racemosa,Synantheracées,CCC
CarIina lanata,Synantheracées,AC
CarIina involucrata ssp. corymbosa,Synantheracées,C
AtractyIis gummifera,Synantheracées,CC
AtractyIis cancellata,Synantheracées,CCC
Jurinea humilis,Synantheracées,AC
Carduns nutans ssp. eu-nutans var. typicus,Synantheracées,AC
Carduns nutans ssp. macrocephalus,Synantheracées,RR
Carduns meonanthus ssp. spachianus,Synantheracées,R
Carduns pteracanthus var. eu-pteracanthus,Synantheracées,CCC
Carduns pteracanthus var. leptocladus,Synantheracées,AC
Carduns pycnocephalus ssp. tenuiflorus,Synantheracées,CC
Carduns pycnocephalus ssp. eu-pycnocephalus,Synantheracées,CCC
Cirsium acarna,Synantheracées,AC
Cirsium syriacum,Synantheracées,AC
Cirsium scabrum,Synantheracées,CC
Cirsium kirbense,Synantheracées,R
Cirsium echinatum var. echinatum,Synantheracées,CCC
Cynara cardunculus var. silvestris,Synantheracées,C
Silybum marianum,Synantheracées,CCC
Galactites tomentosa,Synantheracées,CCC
Galactites mutabilis,Synantheracées,AR
Onopordon macracanthum,Synantheracées,CC
Crupina cruspinastrum,Synantheracées,C
Serratula cichoracea ssp. mucronata,Synantheracées,AC
Centaurea africana var. tagana,Synantheracées,CCC
Centaurea napifolia,Synantheracées,CC
Centaurea sempervirens,Synantheracées,C
Centaurea amara ssp. angustifolia,Synantheracées,C
Centaurea amara ssp. ropalon,Synantheracées,R
Centaurea involucrata,Synantheracées,R
Centaurea pullata,Synantheracées,CCC
Centaurea eriophora,Synantheracées,AR
Centaurea melitensis,Synantheracées,AC
Centaurea parviflora,Synantheracées,AR
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea sulphurea,Synantheracées,AC
Centaurea nicaeensis ssp. nicaeensis,Synantheracées,CCC
Centaurea calcitrapa,Synantheracées,CCC
Centaurea diluta ssp. algeriensis,Synantheracées,CCC
Centaurea seridis,Synantheracées,RR
Centaurea sphaerocephala,Synantheracées,CCC
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Leuzea conifera,Synantheracées,AC
Carthamus ianatus ssp. baeticus,Synantheracées,CCC
Carthamus arborescens,Synantheracées,RR
Carthamus caeruleus,Synantheracées,CCC
Carthamus multifidus,Synantheracées,CCC
Carthamus pectinatus,Synantheracées,AR
Carthamus calvus,Synantheracées,C
Carduncellus pinnatus,Synantheracées,R
Scolymus maculatus,Synantheracées,CC
Scolymus grandiflorus,Synantheracées,CC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Lapsana communis ssp. macrocarpa,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Hyoseris scabra,Synantheracées,C
Hyoseris radiata,Synantheracées,CC
Rhagadiolus stellatus,Synantheracées,CCC
Rhagadiolus edulis,Synantheracées,R
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Urospermum dalechampii,Synantheracées,CC
Urospermum picroides,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon maroccanus,Synantheracées,C
Leontodon tuberosus,Synantheracées,CC
Leontodon cichoraceus,Synantheracées,AR
Picris echioides,Synantheracées,CC
Picris duriaei,Synantheracées,CC
Picris aculeata,Synantheracées,AC
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Tragopogon porrifolius ssp. macrocephalus,Synantheracées,R
Geropogon glaber,Synantheracées,AC
Scorzonera laciniata,Synantheracées,C
Scorzonera coronopifolia,Synantheracées,C
Scorzonera undulata ssp. deliciosa,Synantheracées,CC
AndryaIa integrifolia,Synantheracées,CC
Chondrilla juncea,Synantheracées,CC
Taraxacum megalorrhizon,Synantheracées,AR
Taraxacum obovatum,Synantheracées,C
Taraxacum laevigatum,Synantheracées,AC
