scientific-name,family-name,abundance
Senecio giganteus,Synantheracées,CC
Senecio jacobaea var. barbareaefolius,Synantheracées,CC
Calendula arvensis ssp. communis var. bicolor,Synantheracées,CCC
Calendula arvensis ssp. communis var. eu-arvensis,Synantheracées,CCC
Calendula arvensis ssp. communis var. stellata,Synantheracées,AC
Calendula bicolor var. faurelii,Synantheracées,CCC
Calendula tomentosa ssp. marginata var. balansae subvar. aurea,Synantheracées,R
Calendula suffruticosa ssp. eu-suffruticosa,Synantheracées,CC
Lonas annua,Synantheracées,AR
Anthemis pedunculata ssp. eu-pedunculata,Synantheracées,C
Ormenis nobilis ssp. aurea,Synantheracées,AC
Ormenis praecox,Synantheracées,CCC
Anacyclus radiatus,Synantheracées,C
Anacyclus ciavatus,Synantheracées,CC
Achillea santolinoides,Synantheracées,RR
Diotis maritima,Synantheracées,AC
Chrysanthemum grandiflorum,Synantheracées,CC
Chrysanthemum parthenium,Synantheracées,C
Chrysanthemum paludosum ssp. glabrum,Synantheracées,CCC
Chrysanthemum paludosum ssp. decipiens,Synantheracées,AC
Chrysanthemum coronarium,Synantheracées,CC
Chrysanthemum segetum,Synantheracées,CC
Chrysanthemum macrotum ssp. eu-macrotum,Synantheracées,CC
Chrysanthemum multicaule,Synantheracées,CC
Chrysanthemum myconis,Synantheracées,CC
Artemisia verlotorum,Synantheracées,C
Echinops spinosus ssp. bovei,Synantheracées,CC
Echinops strigosus,Synantheracées,CCC
Broteroa amethystina,Synantheracées,AR
Xeranthemum inapertum,Synantheracées,CC
CarIina racemosa,Synantheracées,CCC
CarIina lanata,Synantheracées,AC
CarIina atlantica,Synantheracées,C
CarIina involucrata ssp. corymbosa,Synantheracées,C
CarIina involucrata ssp. involucrata,Synantheracées,CCC
AtractyIis macrophylla,Synantheracées,R
AtractyIis gummifera,Synantheracées,CC
AtractyIis cancellata,Synantheracées,CCC
Arctium minus ssp. atlanticum,Synantheracées,R
Staehelina dubia,Synantheracées,AC
Jurinea humilis,Synantheracées,AC
Carduns nutans ssp. eu-nutans var. typicus,Synantheracées,AC
Carduns nutans ssp. macrocephalus,Synantheracées,RR
Carduns pteracanthus var. eu-pteracanthus,Synantheracées,CCC
Carduns pteracanthus var. leptocladus,Synantheracées,AC
Carduns pycnocephalus ssp. tenuiflorus,Synantheracées,CC
Carduns pycnocephalus ssp. eu-pycnocephalus,Synantheracées,CCC
Cirsium acarna,Synantheracées,AC
Cirsium scabrum,Synantheracées,CC
Cirsium echinatum var. echinatum,Synantheracées,CCC
Cynara cardunculus var. silvestris,Synantheracées,C
Cynara humilis var. typica,Synantheracées,R
Silybum marianum,Synantheracées,CCC
Galactites tomentosa,Synantheracées,CCC
Onopordon macracanthum,Synantheracées,CC
Crupina cruspinastrum,Synantheracées,C
Serratula pinnatifida,Synantheracées,AC
Serratula cichoracea var. propinqua,Synantheracées,R
Serratula cichoracea ssp. mucronata,Synantheracées,AC
Centaurea africana var. tagana,Synantheracées,CCC
Centaurea napifolia,Synantheracées,CC
Centaurea amara ssp. angustifolia,Synantheracées,C
Centaurea nana,Synantheracées,R
Centaurea pullata,Synantheracées,CCC
Centaurea eriophora,Synantheracées,AR
Centaurea melitensis,Synantheracées,AC
Centaurea tenuifolia ssp. spachii,Synantheracées,R
Centaurea parviflora,Synantheracées,AR
Centaurea acaulis ssp. boissieri,Synantheracées,CC
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea sulphurea,Synantheracées,AC
Centaurea nicaeensis ssp. nicaeensis,Synantheracées,CCC
Centaurea calcitrapa,Synantheracées,CCC
Centaurea infestans,Synantheracées,CCC
Centaurea diluta ssp. algeriensis,Synantheracées,CCC
Centaurea ferox,Synantheracées,C
Centaurea fragilis,Synantheracées,CCC
Centaurea phaeolepis,Synantheracées,R
Centaurea sphaerocephala,Synantheracées,CCC
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Mantisalca duriaei,Synantheracées,R
Leuzea conifera,Synantheracées,AC
Carthamus ianatus ssp. baeticus,Synantheracées,CCC
Carthamus ianatus ssp. genuinus,Synantheracées,R
Carthamus caeruleus,Synantheracées,CCC
Carthamus multifidus,Synantheracées,CCC
Carthamus pectinatus,Synantheracées,AR
Carthamus carthamoides,Synantheracées,R
Carthamus calvus,Synantheracées,C
Carduncellus plumosus,Synantheracées,AR
Scolymus maculatus,Synantheracées,CC
Scolymus grandiflorus,Synantheracées,CC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Catananche caespitosa,Synantheracées,AR
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Lapsana communis ssp. macrocarpa,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Hyoseris scabra,Synantheracées,C
Hyoseris radiata,Synantheracées,CC
Rhagadiolus stellatus,Synantheracées,CCC
Rhagadiolus edulis,Synantheracées,R
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Urospermum dalechampii,Synantheracées,CC
Urospermum picroides,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon maroccanus,Synantheracées,C
Leontodon tuberosus,Synantheracées,CC
Leontodon balansae,Synantheracées,AR
Picris echioides,Synantheracées,CC
Picris duriaei,Synantheracées,CC
Picris aculeata,Synantheracées,AC
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Geropogon glaber,Synantheracées,AC
Scorzonera laciniata,Synantheracées,C
Scorzonera coronopifolia,Synantheracées,C
Scorzonera undulata ssp. deliciosa,Synantheracées,CC
AndryaIa laxiflora,Synantheracées,RR
AndryaIa floccosa,Synantheracées,R
AndryaIa integrifolia,Synantheracées,CC
Chondrilla juncea,Synantheracées,CC
Taraxacum obovatum,Synantheracées,C
Taraxacum laevigatum,Synantheracées,AC
Taraxacum microcephalum,Synantheracées,RR
Launaea resedifolia ssp. longiloba,Synantheracées,R
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus asper ssp. nymani,Synantheracées,R
Sonchus arvensis var. arvensis,Synantheracées,AC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca saligna,Synantheracées,CC
Lactuca seriola,Synantheracées,AC
Lactuca virosa ssp. eu-virosa,Synantheracées,R
Reichardia picroides ssp. eu-picroides,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Crepis amplexifolia,Synantheracées,C
Crepis suberostris ssp. arenaria,Synantheracées,R
Crepis vesicaria ssp. myriocephala,Synantheracées,CC
Crepis vesicaria ssp. stellata,Synantheracées,AC
Crepis vesicaria ssp. taraxacifolia,Synantheracées,C
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
