scientific-name,family-name,abundance
Veronica anagallis-aquatica ssp. aquatica,Scrofulariacées,CCC
Veronica cymbalaria,Scrofulariacées,CCC
Veronica pollita,Scrofulariacées,CC
Veronica agrestis,Scrofulariacées,AC
Veronica triphyllos,Scrofulariacées,R
Veronica arvensis,Scrofulariacées,CCC
Verbascum simplex var. valentinum,Scrofulariacées,RR
Verbascum sinuatum,Scrofulariacées,CC
Celsia pinnatisecta,Scrofulariacées,RR
Celsia battandieri,Scrofulariacées,RR
Linaria elatinoides,Scrofulariacées,C
Linaria spuria,Scrofulariacées,CC
Linaria minor,Scrofulariacées,R
Linaria reflexa,Scrofulariacées,CCC
Linaria triphylla,Scrofulariacées,CC
Linaria virgata ssp. virgata,Scrofulariacées,AC
Linaria virgata ssp. algeriensis,Scrofulariacées,CC
Linaria fallax,Scrofulariacées,R
Linaria bipartita,Scrofulariacées,RR
Linaria simplex,Scrofulariacées,AC
Linaria dissita ssp. dissita,Scrofulariacées,R
Linaria dissita ssp. gracilescens,Scrofulariacées,R
Linaria arvensis ssp. eu-arvensis,Scrofulariacées,R
Linaria multicaulis,Scrofulariacées,RRR
Anarrhinum fruticosum ssp. eu-fruticosum,Scrofulariacées,R
Antirrhinum orontinm,Scrofulariacées,AC
Scrofularia canina,Scrofulariacées,CC
Scrofularia iaevigata ssp. simplicifolia,Scrofulariacées,AC
Scrofularia iaevigata ssp. pellucida,Scrofulariacées,R
Scrofularia aquatica ssp. auriculata,Scrofulariacées,CC
Odontites purpurea ssp. purpurea,Scrofulariacées,CC
Cistanche phelipaea,Orobanchacées,C
Cistanche violacea,Orobanchacées,AR
Orobanche ramosa,Orobanchacées,CC
Orobanche ducellieri,Orobanchacées,RR
Orobanche levis,Orobanchacées,AC
Orobanche cernua,Orobanchacées,AR
Orobanche crenata,Orobanchacées,C
Orobanche variegata,Orobanchacées,CC
Orobanche barbata,Orobanchacées,CC
Globularia alypum ssp. eu-alypum,Globulariacées,CC
Acanthus mollis ssp. platyphyllus,Acanthacées,CC
Plantago coronopus ssp. cupani,Plantaginacées,AR
Plantago coronopus ssp. eu-coronopus,Plantaginacées,CC
Plantago coronopus ssp. commutata,Plantaginacées,AR
Plantago maritima var chottica,Plantaginacées,R
Plantago albicans,Plantaginacées,CC
Plantago lagopus,Plantaginacées,CC
Plantago lanceolata ssp. eu-ianceolata,Plantaginacées,AC
Plantago lanceolata ssp. intermedia,Plantaginacées,AR
Plantago ovata,Plantaginacées,CC
Crucianella patula,Rubiacées,CC
Callipeltis cucullaria,Rubiacées,C
Rubia peregrina,Rubiacées,CC
Galium verum,Rubiacées,AR
Galium palustre var. elongatum,Rubiacées,C
Galium tunetanum,Rubiacées,CC
Galium mollugo ssp. corrudaefolium,Rubiacées,CC
Galium verticillatum,Rubiacées,R
Galium murale,Rubiacées,CC
Galium parisiense ssp. divaricatum,Rubiacées,CC
Galium parisiense ssp. eu-parisiense,Rubiacées,CC
Galium aparine ssp. verum,Rubiacées,CC
Galium aparine ssp. spurium,Rubiacées,AC
Galium tricorne,Rubiacées,CC
Galium valantia,Rubiacées,CC
Asperula arvensis,Rubiacées,AR
Asperula cynanchica ssp. aristata,Rubiacées,CC
Sherardia arvensis,Rubiacées,CC
Kentranthus calcitrapa,Valerianacées,CC
Fedia cornucopiae,Valerianacées,CC
Fedia caput-bovis ssp. caput-bovis,Valerianacées,CC
Valerianella coronata ssp. discoidea,Valerianacées,C
Valerianella eriocarpa ssp. truncata,Valerianacées,R
Valerianella stephanodon,Valerianacées,C
Valerianella carinata,Valerianacées,CC
Valerianella pumila,Valerianacées,AC
Valerianella fallax,Valerianacées,AC
Valerianella pomelii,Valerianacées,AR
Valerianella morisoni ssp. microcarpa,Valerianacées,CC
Scabiosa semipapposa,Dipsacées,CC
Scabiosa arenaria,Dipsacées,C
Scabiosa atropurpurea ssp. maritima,Dipsacées,CC
Scabiosa stellata ssp. monspeliensis,Dipsacées,CC
Ecballium elaterium,Cucurbitacées,C
Jasione montana,Campanulacées,AC
Specularia hybrida,Campanulacées,R
Campanula erinus,Campanulacées,CC
Campanula dichotoma ssp. afra,Campanulacées,C
Campanula saxifragoides,Campanulacées,R
Campanula fastigiata,Campanulacées,RR
Bellis annua ssp. minuta var. minuta,Synantheracées,R
Bellium rotundifolium,Synantheracées,RR
Erigeron canadensis,Synantheracées,C
Erigeron bonariensis,Synantheracées,C
Conyza naudini,Synantheracées,C
Aster squamatus,Synantheracées,C
Micropus bombicinus,Synantheracées,CCC
Micropus supinus,Synantheracées,CCC
Evax crocidion,Synantheracées,R
Filago gallica,Synantheracées,CC
Filago exigua,Synantheracées,AR
Filago duriaei,Synantheracées,RR
Filago fuscescens,Synantheracées,AR
Filago spathulata,Synantheracées,CC
Filago germanica ssp. eu-germanica,Synantheracées,CC
Gnaphalium luteo-album,Synantheracées,AC
Inula crithmoides,Synantheracées,CC
Inula montana,Synantheracées,AC
Perralderia coronopifolia ssp. eu-coronopifolia var. dessignyana,Synantheracées,R
Pulicaria laciniata,Synantheracées,RR
Pulicaria arabica,Synantheracées,AC
Pulicaria dysenterica,Synantheracées,C
Pulicaria arabica ssp. inuloides,Synantheracées,AC
Pulicaria sicula,Synantheracées,CC
Pallenis spinosa ssp. cuspidata,Synantheracées,AC
Xanthium spinosum,Synantheracées,C
Xanthium strumarium var. typicum,Synantheracées,CCC
Xanthium strumarium var. brasilicum,Synantheracées,CCC
Senecio vulgaris,Synantheracées,CCC
Senecio auricula,Synantheracées,RR
Calendula arvensis ssp. communis var. bicolor,Synantheracées,CCC
Calendula arvensis var. eu-arvensis,Synantheracées,CCC
Calendula arvensis var. parviflora,Synantheracées,C
Calendula arvensis var. stellata,Synantheracées,AC
Anthemis monilicostata ssp. monilicostata,Synantheracées,R
Anthemis monilicostata ssp. stiparum,Synantheracées,AC
Ormenis africana,Synantheracées,AC
Anacyclus pyrethrum,Synantheracées,C
Anacyclus cyriolepidioides,Synantheracées,AC
Anacyclus ciavatus,Synantheracées,CC
Anacyclus valentinus ssp. dissimilis,Synantheracées,AC
Achillea leptophylla ssp. epithamaea,Synantheracées,C
Achillea santolina,Synantheracées,AC
Achillea santolinoides,Synantheracées,RR
Diotis maritima,Synantheracées,AC
Cladanthus arabicus,Synantheracées,R
Matricaria aurea,Synantheracées,R
Chrysanthemum trifurcatum var. macrocephalum,Synantheracées,AC
Chrysanthemum fuscatum var. fuscata,Synantheracées,C
Chrysanthemum multicaule,Synantheracées,CC
Artemisia herba-alba,Synantheracées,CCC
Artemisia atlantica,Synantheracées,R
Artemisia campestris ssp. eu-campestris,Synantheracées,C
Artemisia campestris ssp. giutinosa,Synantheracées,AC
Echinops spinosus ssp. bovei,Synantheracées,CC
CarIina involucrata ssp. corymbosa,Synantheracées,C
CarIina involucrata ssp. involucrata,Synantheracées,CCC
AtractyIis cancellata,Synantheracées,CCC
AtractyIis caerulea,Synantheracées,R
AtractyIis polycephala,Synantheracées,RR
AtractyIis humilis ssp. caespitosa,Synantheracées,CC
AtractyIis phaeolepis,Synantheracées,RR
AtractyIis echinata,Synantheracées,RR
AtractyIis serratuloides,Synantheracées,C
Jurinea humilis,Synantheracées,AC
Carduns chevallieri,Synantheracées,R
Carduns pteracanthus var. eu-pteracanthus,Synantheracées,CCC
Carduns pteracanthus var. leptocladus,Synantheracées,AC
Carduns getulus,Synantheracées,AC
Cynara cardunculus var. silvestris,Synantheracées,C
Silybum eburneum,Synantheracées,CCC
Onopordon acaule,Synantheracées,RR
Onopordon arenarium,Synantheracées,AC
Crupina intermedia,Synantheracées,R
Serratula pinnatifida,Synantheracées,AC
Centaurea involucrata,Synantheracées,R
Centaurea eriophora,Synantheracées,AR
Centaurea melitensis,Synantheracées,AC
Centaurea parviflora,Synantheracées,AR
Centaurea maroccana,Synantheracées,AC
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea calcitrapa,Synantheracées,CCC
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Mantisalca duriaei,Synantheracées,R
Carthamus ianatus ssp. montanus,Synantheracées,R
Carthamus pectinatus,Synantheracées,AR
Carthamus calvus,Synantheracées,C
Carduncellus pinnatus,Synantheracées,R
Carduncellus ilicifolius,Synantheracées,R
Carduncellus plumosus,Synantheracées,AR
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Catananche arenaria var. aurea,Synantheracées,AC
Catananche caespitosa,Synantheracées,AR
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Koelpinia iinearis,Synantheracées,CC
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris claryi,Synantheracées,RR
Hypochoeris achyrophorus,Synantheracées,CCC
Leontodon hispidulus ssp. mulleri,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon tuberosus,Synantheracées,CC
Leontodon hispanicus ssp. eu-hispanicus,Synantheracées,CC
Picris balansae,Synantheracées,AC
Picris coronopifolia ssp. saharae,Synantheracées,C
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Scorzonera coronopifolia,Synantheracées,C
Scorzonera undulata ssp. alexandrina,Synantheracées,CC
AndryaIa spartioides,Synantheracées,R
AndryaIa integrifolia,Synantheracées,CC
AndryaIa rothia ssp. cosyrensis,Synantheracées,R
Taraxacum laevigatum,Synantheracées,AC
Taraxacum getulum,Synantheracées,R
Launaea anomala,Synantheracées,RR
Launaea acanthoclada,Synantheracées,C
Launaea nudicaulis,Synantheracées,CC
Launaea resedifolia ssp. eu-resedifoiia,Synantheracées,CC
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca seriola,Synantheracées,AC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Crepis suberostris ssp. arenaria,Synantheracées,R
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
