scientific-name,family-name,abundance
Specularia hybrida,Campanulacées,R
Campanula erinus,Campanulacées,CC
Campanula rapunculus,Campanulacées,C
Bellis annua ssp.minuta var.minuta,Synantheracées,R
Erigeron canadensis,Synantheracées,C
Erigeron bonariensis,Synantheracées,C
Conyza naudini,Synantheracées,C
Aster squamatus,Synantheracées,C
Micropus bombicinus,Synantheracées,CCC
Micropus supinus,Synantheracées,CCC
Evax mauritanica,Synantheracées,RR
Filago gallica,Synantheracées,CC
Filago minima,Synantheracées,RR
Filago spathulata,Synantheracées,CC
Filago germanica ssp.eu-germanica,Synantheracées,CC
Phagnalon saxatile ssp.purpurascens,Synantheracées,R
Gnaphalium luteo-album,Synantheracées,AC
EIichrysum stoechas ssp.scandens,Synantheracées,AC
Inula crithmoides,Synantheracées,CC
Inula montana,Synantheracées,AC
Pulicaria dysenterica,Synantheracées,C
Pulicaria mauritanica,Synantheracées,R
Pulicaria sicula,Synantheracées,CC
Pallenis spinosa ssp.cuspidata,Synantheracées,AC
Xanthium spinosum,Synantheracées,C
Xanthium strumarium var.typicum,Synantheracées,CCC
Xanthium strumarium var.brasilicum,Synantheracées,CCC
Doronicum atlanticum,Synantheracées,AC
Senecio hoggariensis,Synantheracées,AC
Senecio vulgaris,Synantheracées,CCC
Calendula arvensis ssp.communis var.bicolor,Synantheracées,CCC
Calendula arvensis var.eu-arvensis,Synantheracées,CCC
Calendula arvensis var.parviflora,Synantheracées,C
Calendula arvensis var.stellata,Synantheracées,AC
Santolina rosmarinifolia ssp.pectinata,Synantheracées,R
Anacyclus pyrethrum,Synantheracées,C
Anacyclus ciavatus,Synantheracées,CC
Achillea santolina,Synantheracées,AC
Diotis maritima,Synantheracées,AC
Chrysanthemum fuscatum var.fuscata,Synantheracées,C
Artemisia campestris ssp.eu-campestris,Synantheracées,C
Echinops spinosus ssp.bovei,Synantheracées,CC
CarIina involucrata ssp.corymbosa,Synantheracées,C
AtractyIis cancellata,Synantheracées,CCC
AtractyIis humilis ssp.caespitosa,Synantheracées,CC
Carduns nutans ssp.eu-nutans var.typicus,Synantheracées,AC
Carduns nutans ssp.macrocephalus,Synantheracées,RR
Carduns getulus,Synantheracées,AC
Silybum eburneum,Synantheracées,CCC
Serratula pinnatifida,Synantheracées,AC
Centaurea melitensis,Synantheracées,AC
Centaurea tenuifolia ssp.spachii,Synantheracées,R
Centaurea pomeliana,Synantheracées,R
Centaurea incana ssp.pubescens,Synantheracées,CC
Centaurea incana ssp.amourensis,Synantheracées,RR
Centaurea riaeana,Synantheracées,RR
Centaurea calcitrapa,Synantheracées,CCC
Mantisalca salmantica,Synantheracées,CC
Carthamus calvus,Synantheracées,C
Carduncellus rhaponticoides,Synantheracées,RRR
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Cichorium intybus ssp.eu-intybus,Synantheracées,CC
Cichorium intybus ssp.pumilum,Synantheracées,CC
Tolpis barbata ssp.umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Koelpinia iinearis,Synantheracées,CC
Hedypnois cretica ssp.monspeliensis,Synantheracées,CC
Hedypnois cretica ssp.tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp.eu-radicata,Synantheracées,CC
Hypochoeris claryi,Synantheracées,RR
Hypochoeris achyrophorus,Synantheracées,CCC
Leontodon saxatilis ssp.rothii,Synantheracées,CC
Leontodon tuberosus,Synantheracées,CC
Picris coronopifolia ssp.saharae,Synantheracées,C
Scorzonera undulata ssp.alexandrina,Synantheracées,CC
AndryaIa integrifolia,Synantheracées,CC
Taraxacum obovatum,Synantheracées,C
Launaea nudicaulis,Synantheracées,CC
Sonchus tenerrimus ssp.eu-tenerrimus,Synantheracées,CC
Sonchus asper ssp.eu-asper,Synantheracées,CC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var.chondrilliflora,Synantheracées,CCC
Reichardia picroides ssp.intermedia,Synantheracées,CC
Hieracium pseudo-pilosella ssp.atlantis,Synantheracées,CC
