scientific-name,family-name,abundance
Calendula arvensis ssp. communis var. eu-arvensis,Synantheracées,CCC
Calendula arvensis ssp. communis var. stellata,Synantheracées,AC
Calendula suffruticosa ssp. eu-suffruticosa,Synantheracées,CC
Calendula suffruticosa ssp. boissieri var. trimorphocarpa,Synantheracées,C
Anthemis arvensis,Synantheracées,R
Anthemis secundiramea,Synantheracées,R
Anthemis punctata,Synantheracées,R
Ormenis mixta ssp. eu-mixta,Synantheracées,CC
Ormenis praecox,Synantheracées,CCC
Anacyclus pyrethrum,Synantheracées,C
Anacyclus ciavatus,Synantheracées,CC
Diotis maritima,Synantheracées,AC
Otospermum glabrum,Synantheracées,RR
Chrysanthemum fontanesii,Synantheracées,C
Chrysanthemum grandiflorum,Synantheracées,CC
Chrysanthemum corymbosum ssp. achilleae,Synantheracées,AC
Chrysanthemum paludosum ssp. glabrum,Synantheracées,CCC
Chrysanthemum coronarium,Synantheracées,CC
Chrysanthemum segetum,Synantheracées,CC
Chrysanthemum clausonis,Synantheracées,AR
Chrysanthemum myconis,Synantheracées,CC
Cotula coronopifolia,Synantheracées,R
Artemisia arborescens,Synantheracées,CC
Echinops spinosus ssp. bovei,Synantheracées,CC
Echinops strigosus,Synantheracées,CCC
Broteroa amethystina,Synantheracées,AR
Xeranthemum inapertum,Synantheracées,CC
CarIina racemosa,Synantheracées,CCC
CarIina lanata,Synantheracées,AC
CarIina involucrata ssp. corymbosa,Synantheracées,C
AtractyIis gummifera,Synantheracées,CC
AtractyIis serrata,Synantheracées,RR
AtractyIis cancellata,Synantheracées,CCC
Arctium minus ssp. atlanticum,Synantheracées,R
Staehelina dubia,Synantheracées,AC
Carduns nutans ssp. eu-nutans var. typicus,Synantheracées,AC
Carduns nutans ssp. macrocephalus,Synantheracées,RR
Carduns nutans ssp. numidicus,Synantheracées,R
Carduns pteracanthus var. eu-pteracanthus,Synantheracées,CCC
Carduns pteracanthus var. leptocladus,Synantheracées,AC
Carduns pycnocephalus ssp. tenuiflorus,Synantheracées,CC
Carduns pycnocephalus ssp. eu-pycnocephalus,Synantheracées,CCC
Cirsium acarna,Synantheracées,AC
Cirsium syriacum,Synantheracées,AC
Cirsium monspessulanum,Synantheracées,R
Cirsium scabrum,Synantheracées,CC
Cirsium echinatum var. echinatum,Synantheracées,CCC
Cynara cardunculus var. silvestris,Synantheracées,C
Silybum marianum,Synantheracées,CCC
Galactites tomentosa,Synantheracées,CCC
Galactites mutabilis,Synantheracées,AR
Onopordon macracanthum,Synantheracées,CC
Crupina cruspinastrum,Synantheracées,C
Serratula tinctoria,Synantheracées,RRR
Serratula cichoracea ssp. mucronata,Synantheracées,AC
Centaurea africana var. tagana,Synantheracées,CCC
Centaurea napifolia,Synantheracées,CC
Centaurea amara ssp. angustifolia,Synantheracées,C
Centaurea amara ssp. ropalon,Synantheracées,R
Centaurea pullata,Synantheracées,CCC
Centaurea cineraria var. gymnocarpa subvar. papposa,Synantheracées,RR
Centaurea melitensis,Synantheracées,AC
Centaurea maroccana,Synantheracées,AC
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea nicaeensis ssp. nicaeensis,Synantheracées,CCC
Centaurea calcitrapa,Synantheracées,CCC
Centaurea diluta ssp. algeriensis,Synantheracées,CCC
Centaurea sphaerocephala,Synantheracées,CCC
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Rhaponticum acaule,Synantheracées,CC
Leuzea conifera,Synantheracées,AC
Carthamus ianatus ssp. baeticus,Synantheracées,CCC
Carthamus caeruleus,Synantheracées,CCC
Carthamus multifidus,Synantheracées,CCC
Carthamus calvus,Synantheracées,C
Scolymus maculatus,Synantheracées,CC
Scolymus grandiflorus,Synantheracées,CC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Catananche coerulea,Synantheracées,R
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Tolpis barbata ssp. eu-barbata,Synantheracées,RR
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Hyoseris scabra,Synantheracées,C
Hyoseris radiata,Synantheracées,CC
Rhagadiolus stellatus,Synantheracées,CCC
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Hypochoeris laevigata,Synantheracées,CC
Urospermum dalechampii,Synantheracées,CC
Urospermum picroides,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon tuberosus,Synantheracées,CC
Picris echioides,Synantheracées,CC
Picris aspelnioides,Synantheracées,R
Picris duriaei,Synantheracées,CC
Picris aculeata,Synantheracées,AC
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Geropogon glaber,Synantheracées,AC
Scorzonera laciniata,Synantheracées,C
Scorzonera coronopifolia,Synantheracées,C
Scorzonera undulata ssp. deliciosa,Synantheracées,CC
AndryaIa nigricans,Synantheracées,R
AndryaIa integrifolia,Synantheracées,CC
Chondrilla juncea,Synantheracées,CC
Taraxacum obovatum,Synantheracées,C
Taraxacum laevigatum,Synantheracées,AC
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus arvensis var. arvensis,Synantheracées,AC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca viminea var. numidica,Synantheracées,AR
Lactuca saligna,Synantheracées,CC
Lactuca seriola,Synantheracées,AC
Reichardia picroides ssp. eu-picroides,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Reichardia tingitana ssp. eu-tingitana,Synantheracées,CC
Crepis patula,Synantheracées,R
Crepis vesicaria ssp. eu-vesicaria,Synantheracées,C
Crepis vesicaria ssp. myriocephala,Synantheracées,CC
Crepis vesicaria ssp. taraxacifolia,Synantheracées,C
AEtheorrhiza bulbosa,Synantheracées,CC
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
