scientific-name,family-name,abundance
Galactites tomentosa,Synantheracées,CCC
Onopordon macracanthum,Synantheracées,CC
Crupina cruspinastrum,Synantheracées,C
Serratula cichoracea ssp. mucronata,Synantheracées,AC
Centaurea africana var. tagana,Synantheracées,CCC
Centaurea africana var. africana,Synantheracées,R
Centaurea napifolia,Synantheracées,CC
Centaurea amara ssp. angustifolia,Synantheracées,C
Centaurea pullata,Synantheracées,CCC
Centaurea melitensis,Synantheracées,AC
Centaurea parviflora,Synantheracées,AR
Centaurea tougourensis ssp. tougourensis,Synantheracées,R
Centaurea acaulis ssp. boissieri,Synantheracées,CC
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea solstitialis ssp. schouwii,Synantheracées,RR
Centaurea nicaeensis ssp. nicaeensis,Synantheracées,CCC
Centaurea microcarpa,Synantheracées,R
Centaurea calcitrapa,Synantheracées,CCC
Centaurea diluta ssp. algeriensis,Synantheracées,CCC
Centaurea dissecta ssp. affinis var. parlatoris,Synantheracées,RR
Centaurea sphaerocephala,Synantheracées,CCC
Volutaria lippii ssp. tubuliflora,Synantheracées,C
Volutaria lippii ssp. eu-lippii,Synantheracées,C
Mantisalca salmantica,Synantheracées,CC
Leuzea conifera,Synantheracées,AC
Carthamus ianatus ssp. baeticus,Synantheracées,CCC
Carthamus caeruleus,Synantheracées,CCC
Carthamus multifidus,Synantheracées,CCC
Carthamus calvus,Synantheracées,C
Carduncellus atractyloides,Synantheracées,AC
Scolymus maculatus,Synantheracées,CC
Scolymus grandiflorus,Synantheracées,CC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Catananche caespitosa,Synantheracées,AR
Catananche montana,Synantheracées,AR
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Lapsana communis ssp. macrocarpa,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Hyoseris scabra,Synantheracées,C
Hyoseris radiata,Synantheracées,CC
Rhagadiolus stellatus,Synantheracées,CCC
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Urospermum dalechampii,Synantheracées,CC
Urospermum picroides,Synantheracées,CC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon tuberosus,Synantheracées,CC
Leontodon balansae,Synantheracées,AR
Leontodon hispanicus ssp. helminthioides var. numidicus,Synantheracées,AR
Picris echioides,Synantheracées,CC
Picris balansae,Synantheracées,AC
Picris duriaei,Synantheracées,CC
Picris aculeata,Synantheracées,AC
Tragopogon porrifolius ssp. porrifolius var. australis,Synantheracées,R
Geropogon glaber,Synantheracées,AC
Scorzonera laciniata,Synantheracées,C
Scorzonera coronopifolia,Synantheracées,C
Scorzonera undulata ssp. deliciosa,Synantheracées,CC
AndryaIa floccosa,Synantheracées,R
AndryaIa integrifolia,Synantheracées,CC
AndryaIa rothia ssp. arenaria,Synantheracées,RR
Chondrilla juncea,Synantheracées,CC
Taraxacum megalorrhizon,Synantheracées,AR
Taraxacum obovatum,Synantheracées,C
Taraxacum laevigatum,Synantheracées,AC
Launaea acanthoclada,Synantheracées,C
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus maritimus,Synantheracées,AC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus arvensis var. arvensis,Synantheracées,AC
Sonchus oleraceus,Synantheracées,CCC
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Lactuca saligna,Synantheracées,CC
Lactuca seriola,Synantheracées,AC
Reichardia picroides ssp. eu-picroides,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Crepis clausonis,Synantheracées,R
Crepis foetida,Synantheracées,RR
Crepis nigricans,Synantheracées,R
Crepis amplexifolia,Synantheracées,C
Crepis suberostris ssp. typica,Synantheracées,R
Crepis vesicaria ssp. eu-vesicaria,Synantheracées,C
Crepis vesicaria ssp. myriocephala,Synantheracées,CC
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
Hieracium faurelianum,Synantheracées,RR
